date,area,hour,time_slot,kwh
2026-02-26,A3,22,22:00-24:00,69.15
2026-02-26,A4,0,00:00-02:00,51.71
2026-02-26,A4,2,02:00-04:00,65.22
2026-02-26,A4,4,04:00-06:00,38.45
2026-02-26,A4,6,06:00-08:00,37.02
2026-02-26,A4,8,08:00-10:00,40.33
2026-02-26,A4,10,10:00-12:00,42.65
2026-02-26,A4,12,12:00-14:00,22.56
2026-02-26,A4,14,14:00-16:00,19.17
2026-02-26,A4,16,16:00-18:00,14.29
2026-02-26,A4,18,18:00-20:00,37.1
2026-02-26,A4,20,20:00-22:00,70.46
2026-02-26,A4,22,22:00-24:00,82.84
2026-02-26,A5,0,00:00-02:00,64.04
2026-02-26,A5,2,02:00-04:00,75.38
2026-02-26,A5,4,04:00-06:00,41.74
2026-02-26,A5,6,06:00-08:00,40.26
2026-02-26,A5,8,08:00-10:00,45.58
2026-02-26,A5,10,10:00-12:00,36.03
2026-02-26,A5,12,12:00-14:00,18.27
2026-02-26,A5,14,14:00-16:00,19.96
2026-02-26,A5,16,16:00-18:00,18.08
2026-02-26,A5,18,18:00-20:00,43.05
2026-02-26,A5,20,20:00-22:00,62.51
2026-02-26,A5,22,22:00-24:00,72.38
2026-02-26,A6,0,00:00-02:00,68.95
2026-02-26,A6,2,02:00-04:00,72.26
2026-02-26,A6,4,04:00-06:00,37.24
2026-02-26,A6,6,06:00-08:00,37.97
2026-02-26,A6,8,08:00-10:00,40.58
2026-02-26,A6,10,10:00-12:00,41.21
2026-02-26,A6,12,12:00-14:00,19.99
2026-02-26,A6,14,14:00-16:00,25.12
2026-02-26,A6,16,16:00-18:00,17.03
2026-02-26,A6,18,18:00-20:00,39.61
2026-02-26,A6,20,20:00-22:00,53.48
2026-02-26,A6,22,22:00-24:00,73.91
2026-02-26,B1,0,00:00-02:00,12.49
2026-02-26,B1,2,02:00-04:00,14.37
2026-02-26,B1,4,04:00-06:00,14.16
2026-02-26,B1,6,06:00-08:00,15.63
2026-02-26,B1,8,08:00-10:00,32.1
2026-02-26,B1,10,10:00-12:00,72.86
2026-02-26,B1,12,12:00-14:00,97.23
2026-02-26,B1,14,14:00-16:00,83.41
2026-02-26,B1,16,16:00-18:00,32.05
2026-02-26,B1,18,18:00-20:00,33.68
2026-02-26,B1,20,20:00-22:00,43.64
2026-02-26,B1,22,22:00-24:00,33.77
2026-02-26,B2,0,00:00-02:00,13.45
2026-02-26,B2,2,02:00-04:00,13.46
2026-02-26,B2,4,04:00-06:00,13.76
2026-02-26,B2,6,06:00-08:00,13.66
2026-02-26,B2,8,08:00-10:00,28.28
2026-02-26,B2,10,10:00-12:00,66.51
2026-02-26,B2,12,12:00-14:00,70.05
2026-02-26,B2,14,14:00-16:00,87.1
2026-02-26,B2,16,16:00-18:00,33.0
2026-02-26,B2,18,18:00-20:00,33.91
2026-02-26,B2,20,20:00-22:00,41.67
2026-02-26,B2,22,22:00-24:00,41.8
2026-02-26,B3,0,00:00-02:00,14.37
2026-02-26,B3,2,02:00-04:00,13.58
2026-02-26,B3,4,04:00-06:00,13.06
2026-02-26,B3,6,06:00-08:00,16.56
2026-02-26,B3,8,08:00-10:00,33.93
2026-02-26,B3,10,10:00-12:00,75.36
2026-02-26,B3,12,12:00-14:00,70.24
2026-02-26,B3,14,14:00-16:00,70.76
2026-02-26,B3,16,16:00-18:00,36.68
2026-02-26,B3,18,18:00-20:00,28.09
2026-02-26,B3,20,20:00-22:00,40.22
2026-02-26,B3,22,22:00-24:00,32.2
2026-02-26,C1,0,00:00-02:00,68.43
2026-02-26,C1,2,02:00-04:00,55.96
2026-02-26,C1,4,04:00-06:00,39.93
2026-02-26,C1,6,06:00-08:00,38.03
2026-02-26,C1,8,08:00-10:00,39.7
2026-02-26,C1,10,10:00-12:00,48.83
2026-02-26,C1,12,12:00-14:00,20.53
2026-02-26,C1,14,14:00-16:00,17.62
2026-02-26,C1,16,16:00-18:00,17.87
2026-02-26,C1,18,18:00-20:00,43.57
2026-02-26,C1,20,20:00-22:00,83.64
2026-02-26,C1,22,22:00-24:00,72.96
2026-02-26,C2,0,00:00-02:00,77.23
2026-02-26,C2,2,02:00-04:00,76.4
2026-02-26,C2,4,04:00-06:00,48.51
2026-02-26,C2,6,06:00-08:00,28.3
2026-02-26,C2,8,08:00-10:00,44.0
2026-02-26,C2,10,10:00-12:00,45.9
2026-02-26,C2,12,12:00-14:00,15.98
2026-02-26,C2,14,14:00-16:00,17.34
2026-02-26,C2,16,16:00-18:00,17.45
2026-02-26,C2,18,18:00-20:00,35.63
2026-02-26,C2,20,20:00-22:00,64.94
2026-02-26,C2,22,22:00-24:00,72.55
2026-02-26,C3,0,00:00-02:00,79.09
2026-02-26,C3,2,02:00-04:00,81.35
2026-02-26,C3,4,04:00-06:00,34.97
2026-02-26,C3,6,06:00-08:00,34.93
2026-02-26,C3,8,08:00-10:00,47.89
2026-02-26,C3,10,10:00-12:00,43.88
2026-02-26,C3,12,12:00-14:00,20.25
2026-02-26,C3,14,14:00-16:00,21.42
2026-02-26,C3,16,16:00-18:00,19.91
2026-02-26,C3,18,18:00-20:00,43.15
2026-02-26,C3,20,20:00-22:00,66.47
2026-02-26,C3,22,22:00-24:00,72.82
2026-02-26,C4,0,00:00-02:00,54.14
2026-02-26,C4,2,02:00-04:00,62.78
2026-02-26,C4,4,04:00-06:00,35.94
2026-02-26,C4,6,06:00-08:00,37.75
2026-02-26,C4,8,08:00-10:00,34.44
2026-02-26,C4,10,10:00-12:00,36.8
2026-02-26,C4,12,12:00-14:00,15.46
2026-02-26,C4,14,14:00-16:00,21.65
2026-02-26,C4,16,16:00-18:00,19.75
2026-02-26,C4,18,18:00-20:00,29.77
2026-02-26,C4,20,20:00-22:00,61.23
2026-02-26,C4,22,22:00-24:00,73.53
2026-02-26,C5,0,00:00-02:00,64.3
2026-02-26,C5,2,02:00-04:00,62.68
2026-02-26,C5,4,04:00-06:00,39.55
2026-02-26,C5,6,06:00-08:00,42.06
2026-02-26,C5,8,08:00-10:00,31.38
2026-02-26,C5,10,10:00-12:00,43.3
2026-02-26,C5,12,12:00-14:00,17.6
2026-02-26,C5,14,14:00-16:00,19.95
2026-02-26,C5,16,16:00-18:00,19.89
2026-02-26,C5,18,18:00-20:00,36.84
2026-02-26,C5,20,20:00-22:00,59.25
2026-02-26,C5,22,22:00-24:00,67.0
2026-02-26,C6,0,00:00-02:00,87.07
2026-02-26,C6,2,02:00-04:00,55.7
2026-02-26,C6,4,04:00-06:00,50.15
2026-02-26,C6,6,06:00-08:00,38.44
2026-02-26,C6,8,08:00-10:00,40.21
2026-02-26,C6,10,10:00-12:00,33.48
2026-02-26,C6,12,12:00-14:00,17.69
2026-02-26,C6,14,14:00-16:00,18.49
2026-02-26,C6,16,16:00-18:00,16.86
2026-02-26,C6,18,18:00-20:00,38.75
2026-02-26,C6,20,20:00-22:00,65.73
2026-02-26,C6,22,22:00-24:00,89.43
2026-02-26,Common Area,0,00:00-02:00,57.76
2026-02-26,Common Area,2,02:00-04:00,71.08
2026-02-26,Common Area,4,04:00-06:00,41.49
2026-02-26,Common Area,6,06:00-08:00,33.58
2026-02-26,Common Area,8,08:00-10:00,44.12
2026-02-26,Common Area,10,10:00-12:00,37.61
2026-02-26,Common Area,12,12:00-14:00,12.52
2026-02-26,Common Area,14,14:00-16:00,21.98
2026-02-26,Common Area,16,16:00-18:00,16.65
2026-02-26,Common Area,18,18:00-20:00,33.71
2026-02-26,Common Area,20,20:00-22:00,77.22
2026-02-26,Common Area,22,22:00-24:00,66.35
2026-02-27,A1,0,00:00-02:00,79.64
2026-02-27,A1,2,02:00-04:00,82.71
2026-02-27,A1,4,04:00-06:00,36.13
2026-02-27,A1,6,06:00-08:00,44.76
2026-02-27,A1,8,08:00-10:00,35.47
2026-02-27,A1,10,10:00-12:00,53.4
2026-02-27,A1,12,12:00-14:00,17.92
2026-02-27,A1,14,14:00-16:00,23.08
2026-02-27,A1,16,16:00-18:00,22.53
2026-02-27,A1,18,18:00-20:00,41.9
2026-02-27,A1,20,20:00-22:00,62.96
2026-02-27,A1,22,22:00-24:00,68.41
2026-02-27,A2,0,00:00-02:00,47.39
2026-02-27,A2,2,02:00-04:00,72.36
2026-02-27,A2,4,04:00-06:00,42.1
2026-02-27,A2,6,06:00-08:00,40.8
2026-02-27,A2,8,08:00-10:00,22.16
2026-02-27,A2,10,10:00-12:00,32.41
2026-02-27,A2,12,12:00-14:00,17.76
2026-02-27,A2,14,14:00-16:00,20.87
2026-02-27,A2,16,16:00-18:00,20.87
2026-02-27,A2,18,18:00-20:00,38.98
2026-02-27,A2,20,20:00-22:00,76.67
2026-02-27,A2,22,22:00-24:00,59.22
2026-02-27,A3,0,00:00-02:00,76.41
2026-02-27,A3,2,02:00-04:00,74.98
2026-02-27,A3,4,04:00-06:00,42.27
2026-02-27,A3,6,06:00-08:00,38.91
2026-02-27,A3,8,08:00-10:00,50.98
2026-02-27,A3,10,10:00-12:00,42.96
2026-02-27,A3,12,12:00-14:00,17.09
2026-02-27,A3,14,14:00-16:00,20.74
2026-02-27,A3,16,16:00-18:00,22.26
2026-02-27,A3,18,18:00-20:00,36.47
2026-02-27,A3,20,20:00-22:00,81.44
2026-02-27,A3,22,22:00-24:00,74.01
2026-02-27,A4,0,00:00-02:00,45.4
2026-02-27,A4,2,02:00-04:00,73.15
2026-02-27,A4,4,04:00-06:00,37.56
2026-02-27,A4,6,06:00-08:00,43.22
2026-02-27,A4,8,08:00-10:00,45.67
2026-02-27,A4,10,10:00-12:00,41.17
2026-02-27,A4,12,12:00-14:00,25.0
2026-02-27,A4,14,14:00-16:00,19.46
2026-02-27,A4,16,16:00-18:00,21.87
2026-02-27,A4,18,18:00-20:00,44.83
2026-02-27,A4,20,20:00-22:00,68.98
2026-02-27,A4,22,22:00-24:00,78.18
2026-02-27,A5,0,00:00-02:00,63.76
2026-02-27,A5,2,02:00-04:00,65.56
2026-02-27,A5,4,04:00-06:00,32.13
2026-02-27,A5,6,06:00-08:00,41.45
2026-02-27,A5,8,08:00-10:00,41.95
2026-02-27,A5,10,10:00-12:00,47.08
2026-02-27,A5,12,12:00-14:00,22.37
2026-02-27,A5,14,14:00-16:00,19.15
2026-02-27,A5,16,16:00-18:00,16.47
2026-02-27,A5,18,18:00-20:00,42.6
2026-02-27,A5,20,20:00-22:00,81.66
2026-02-27,A5,22,22:00-24:00,77.93
2026-02-27,A6,0,00:00-02:00,81.39
2026-02-27,A6,2,02:00-04:00,67.78
2026-02-27,A6,4,04:00-06:00,37.2
2026-02-27,A6,6,06:00-08:00,35.58
2026-02-27,A6,8,08:00-10:00,39.66
2026-02-27,A6,10,10:00-12:00,39.53
2026-02-27,A6,12,12:00-14:00,20.62
2026-02-27,A6,14,14:00-16:00,19.61
2026-02-27,A6,16,16:00-18:00,19.6
2026-02-27,A6,18,18:00-20:00,35.34
2026-02-27,A6,20,20:00-22:00,79.89
2026-02-27,A6,22,22:00-24:00,70.8
2026-02-27,B1,0,00:00-02:00,14.61
2026-02-27,B1,2,02:00-04:00,13.32
2026-02-27,B1,4,04:00-06:00,12.0
2026-02-27,B1,6,06:00-08:00,17.94
2026-02-27,B1,8,08:00-10:00,37.91
2026-02-27,B1,10,10:00-12:00,60.51
2026-02-27,B1,12,12:00-14:00,89.16
2026-02-27,B1,14,14:00-16:00,91.07
2026-02-27,B1,16,16:00-18:00,35.65
2026-02-27,B1,18,18:00-20:00,43.39
2026-02-27,B1,20,20:00-22:00,36.14
2026-02-27,B1,22,22:00-24:00,27.56
2026-02-27,B2,0,00:00-02:00,15.82
2026-02-27,B2,2,02:00-04:00,15.55
2026-02-27,B2,4,04:00-06:00,13.64
2026-02-27,B2,6,06:00-08:00,16.29
2026-02-27,B2,8,08:00-10:00,26.24
2026-02-27,B2,10,10:00-12:00,91.89
2026-02-27,B2,12,12:00-14:00,69.46
2026-02-27,B2,14,14:00-16:00,68.18
2026-02-27,B2,16,16:00-18:00,34.4
2026-02-27,B2,18,18:00-20:00,37.27
2026-02-27,B2,20,20:00-22:00,35.86
2026-02-27,B2,22,22:00-24:00,31.1
2026-02-27,B3,0,00:00-02:00,13.86
2026-02-27,B3,2,02:00-04:00,12.45
2026-02-27,B3,4,04:00-06:00,14.49
2026-02-27,B3,6,06:00-08:00,17.42
2026-02-27,B3,8,08:00-10:00,34.98
2026-02-27,B3,10,10:00-12:00,90.31
2026-02-27,B3,12,12:00-14:00,97.46
2026-02-27,B3,14,14:00-16:00,72.94
2026-02-27,B3,16,16:00-18:00,34.02
2026-02-27,B3,18,18:00-20:00,46.4
2026-02-27,B3,20,20:00-22:00,42.58
2026-02-27,B3,22,22:00-24:00,26.22
2026-02-27,C1,0,00:00-02:00,74.07
2026-02-27,C1,2,02:00-04:00,70.01
2026-02-27,C1,4,04:00-06:00,44.96
2026-02-27,C1,6,06:00-08:00,35.53
2026-02-27,C1,8,08:00-10:00,34.96
2026-02-27,C1,10,10:00-12:00,35.94
2026-02-27,C1,12,12:00-14:00,18.28
2026-02-27,C1,14,14:00-16:00,22.45
2026-02-27,C1,16,16:00-18:00,16.46
2026-02-27,C1,18,18:00-20:00,36.26
2026-02-27,C1,20,20:00-22:00,51.22
2026-02-27,C1,22,22:00-24:00,80.57
2026-02-27,C2,0,00:00-02:00,83.35
2026-02-27,C2,2,02:00-04:00,66.57
2026-02-27,C2,4,04:00-06:00,38.21
2026-02-27,C2,6,06:00-08:00,42.72
2026-02-27,C2,8,08:00-10:00,48.85
2026-02-27,C2,10,10:00-12:00,42.45
2026-02-27,C2,12,12:00-14:00,17.91
2026-02-27,C2,14,14:00-16:00,15.14
2026-02-27,C2,16,16:00-18:00,16.65
2026-02-27,C2,18,18:00-20:00,40.44
2026-02-27,C2,20,20:00-22:00,63.12
2026-02-27,C2,22,22:00-24:00,72.05
2026-02-27,C3,0,00:00-02:00,64.19
2026-02-27,C3,2,02:00-04:00,58.89
2026-02-27,C3,4,04:00-06:00,32.94
2026-02-27,C3,6,06:00-08:00,49.37
2026-02-27,C3,8,08:00-10:00,45.33
2026-02-27,C3,10,10:00-12:00,50.38
2026-02-27,C3,12,12:00-14:00,21.62
2026-02-27,C3,14,14:00-16:00,18.71
2026-02-27,C3,16,16:00-18:00,23.97
2026-02-27,C3,18,18:00-20:00,39.8
2026-02-27,C3,20,20:00-22:00,72.32
2026-02-27,C3,22,22:00-24:00,69.55
2026-02-27,C4,0,00:00-02:00,39.06
2026-02-27,C4,2,02:00-04:00,86.85
2026-02-27,C4,4,04:00-06:00,42.95
2026-02-27,C4,6,06:00-08:00,41.98
2026-02-27,C4,8,08:00-10:00,39.63
2026-02-27,C4,10,10:00-12:00,40.98
2026-02-27,C4,12,12:00-14:00,18.21
2026-02-27,C4,14,14:00-16:00,21.85
2026-02-27,C4,16,16:00-18:00,16.08
2026-02-27,C4,18,18:00-20:00,41.12
2026-02-27,C4,20,20:00-22:00,75.9
2026-02-27,C4,22,22:00-24:00,67.91
2026-02-27,C5,0,00:00-02:00,73.89
2026-02-27,C5,2,02:00-04:00,59.59
2026-02-27,C5,4,04:00-06:00,34.21
2026-02-27,C5,6,06:00-08:00,41.42
2026-02-27,C5,8,08:00-10:00,44.07
2026-02-27,C5,10,10:00-12:00,28.75
2026-02-27,C5,12,12:00-14:00,21.57
2026-02-27,C5,14,14:00-16:00,18.37
2026-02-27,C5,16,16:00-18:00,19.42
2026-02-27,C5,18,18:00-20:00,31.96
2026-02-27,C5,20,20:00-22:00,61.06
2026-02-27,C5,22,22:00-24:00,80.14
2026-02-27,C6,0,00:00-02:00,70.35
2026-02-27,C6,2,02:00-04:00,65.98
2026-02-27,C6,4,04:00-06:00,39.3
2026-02-27,C6,6,06:00-08:00,42.94
2026-02-27,C6,8,08:00-10:00,42.64
2026-02-27,C6,10,10:00-12:00,39.55
2026-02-27,C6,12,12:00-14:00,23.28
2026-02-27,C6,14,14:00-16:00,22.91
2026-02-27,C6,16,16:00-18:00,21.24
2026-02-27,C6,18,18:00-20:00,40.33
2026-02-27,C6,20,20:00-22:00,76.9
2026-02-27,C6,22,22:00-24:00,73.3
2026-02-27,Common Area,0,00:00-02:00,81.14
2026-02-27,Common Area,2,02:00-04:00,79.45
2026-02-27,Common Area,4,04:00-06:00,33.89
2026-02-27,Common Area,6,06:00-08:00,33.48
2026-02-27,Common Area,8,08:00-10:00,35.79
2026-02-27,Common Area,10,10:00-12:00,45.86
2026-02-27,Common Area,12,12:00-14:00,15.27
2026-02-27,Common Area,14,14:00-16:00,21.18
2026-02-27,Common Area,16,16:00-18:00,21.09
2026-02-27,Common Area,18,18:00-20:00,46.98
2026-02-27,Common Area,20,20:00-22:00,71.89
2026-02-27,Common Area,22,22:00-24:00,55.9
2026-02-28,A1,0,00:00-02:00,59.93
2026-02-28,A1,2,02:00-04:00,57.59
2026-02-28,A1,4,04:00-06:00,36.77
2026-02-28,A1,6,06:00-08:00,38.9
2026-02-28,A1,8,08:00-10:00,33.01
2026-02-28,A1,10,10:00-12:00,48.82
2026-02-28,A1,12,12:00-14:00,16.02
2026-02-28,A1,14,14:00-16:00,24.04
2026-02-28,A1,16,16:00-18:00,23.56
2026-02-28,A1,18,18:00-20:00,45.39
2026-02-28,A1,20,20:00-22:00,62.72
2026-02-28,A1,22,22:00-24:00,73.6
2026-02-28,A2,0,00:00-02:00,56.59
2026-02-28,A2,2,02:00-04:00,79.56
2026-02-28,A2,4,04:00-06:00,39.56
2026-02-28,A2,6,06:00-08:00,37.54
2026-02-28,A2,8,08:00-10:00,32.66
2026-02-28,A2,10,10:00-12:00,25.13
2026-02-28,A2,12,12:00-14:00,16.88
2026-02-28,A2,14,14:00-16:00,23.34
2026-02-28,A2,16,16:00-18:00,18.79
2026-02-28,A2,18,18:00-20:00,38.98
2026-02-28,A2,20,20:00-22:00,76.88
2026-02-28,A2,22,22:00-24:00,88.96
2026-02-28,A3,0,00:00-02:00,83.91
2026-02-28,A3,2,02:00-04:00,59.79
2026-02-28,A3,4,04:00-06:00,28.34
2026-02-28,A3,6,06:00-08:00,54.16
2026-02-28,A3,8,08:00-10:00,53.61
2026-02-28,A3,10,10:00-12:00,41.13
2026-02-28,A3,12,12:00-14:00,16.19
2026-02-28,A3,14,14:00-16:00,22.89
2026-02-28,A3,16,16:00-18:00,19.68
2026-02-28,A3,18,18:00-20:00,39.32
2026-02-28,A3,20,20:00-22:00,79.39
2026-02-28,A3,22,22:00-24:00,73.51
2026-02-28,A4,0,00:00-02:00,57.55
2026-02-28,A4,2,02:00-04:00,66.59
2026-02-28,A4,4,04:00-06:00,43.97
2026-02-28,A4,6,06:00-08:00,43.06
2026-02-28,A4,8,08:00-10:00,41.57
2026-02-28,A4,10,10:00-12:00,45.6
2026-02-28,A4,12,12:00-14:00,18.91
2026-02-28,A4,14,14:00-16:00,20.54
2026-02-28,A4,16,16:00-18:00,9.87
2026-02-28,A4,18,18:00-20:00,37.3
2026-02-28,A4,20,20:00-22:00,78.02
2026-02-28,A4,22,22:00-24:00,65.9
2026-02-28,A5,0,00:00-02:00,65.1
2026-02-28,A5,2,02:00-04:00,59.06
2026-02-28,A5,4,04:00-06:00,46.02
2026-02-28,A5,6,06:00-08:00,43.29
2026-02-28,A5,8,08:00-10:00,44.95
2026-02-28,A5,10,10:00-12:00,29.64
2026-02-28,A5,12,12:00-14:00,19.52
2026-02-28,A5,14,14:00-16:00,19.16
2026-02-28,A5,16,16:00-18:00,19.16
2026-02-28,A5,18,18:00-20:00,36.3
2026-02-28,A5,20,20:00-22:00,66.37
2026-02-28,A5,22,22:00-24:00,78.92
2026-02-28,A6,0,00:00-02:00,49.92
2026-02-28,A6,2,02:00-04:00,88.66
2026-02-28,A6,4,04:00-06:00,42.9
2026-02-28,A6,6,06:00-08:00,39.75
2026-02-28,A6,8,08:00-10:00,45.44
2026-02-28,A6,10,10:00-12:00,31.29
2026-02-28,A6,12,12:00-14:00,18.01
2026-02-28,A6,14,14:00-16:00,19.64
2026-02-28,A6,16,16:00-18:00,24.1
2026-02-28,A6,18,18:00-20:00,39.72
2026-02-28,A6,20,20:00-22:00,74.73
2026-02-28,A6,22,22:00-24:00,63.81
2026-02-28,B1,0,00:00-02:00,16.1
2026-02-28,B1,2,02:00-04:00,18.77
2026-02-28,B1,4,04:00-06:00,17.24
2026-02-28,B1,6,06:00-08:00,14.82
2026-02-28,B1,8,08:00-10:00,38.55
2026-02-28,B1,10,10:00-12:00,86.93
2026-02-28,B1,12,12:00-14:00,86.08
2026-02-28,B1,14,14:00-16:00,93.34
2026-02-28,B1,16,16:00-18:00,40.8
2026-02-28,B1,18,18:00-20:00,34.33
2026-02-28,B1,20,20:00-22:00,38.37
2026-02-28,B1,22,22:00-24:00,32.99
2026-02-28,B2,0,00:00-02:00,12.92
2026-02-28,B2,2,02:00-04:00,14.39
2026-02-28,B2,4,04:00-06:00,14.83
2026-02-28,B2,6,06:00-08:00,11.26
2026-02-28,B2,8,08:00-10:00,39.52
2026-02-28,B2,10,10:00-12:00,46.79
2026-02-28,B2,12,12:00-14:00,112.58
2026-02-28,B2,14,14:00-16:00,98.02
2026-02-28,B2,16,16:00-18:00,33.63
2026-02-28,B2,18,18:00-20:00,35.05
2026-02-28,B2,20,20:00-22:00,36.59
2026-02-28,B2,22,22:00-24:00,31.91
2026-02-28,B3,0,00:00-02:00,15.43
2026-02-28,B3,2,02:00-04:00,14.68
2026-02-28,B3,4,04:00-06:00,14.79
2026-02-28,B3,6,06:00-08:00,15.41
2026-02-28,B3,8,08:00-10:00,28.1
2026-02-28,B3,10,10:00-12:00,80.47
2026-02-28,B3,12,12:00-14:00,81.96
2026-02-28,B3,14,14:00-16:00,81.55
2026-02-28,B3,16,16:00-18:00,33.87
2026-02-28,B3,18,18:00-20:00,40.97
2026-02-28,B3,20,20:00-22:00,33.14
2026-02-28,B3,22,22:00-24:00,36.19
2026-02-28,C1,0,00:00-02:00,83.62
2026-02-28,C1,2,02:00-04:00,69.17
2026-02-28,C1,4,04:00-06:00,41.29
2026-02-28,C1,6,06:00-08:00,39.42
2026-02-28,C1,8,08:00-10:00,47.42
2026-02-28,C1,10,10:00-12:00,38.45
2026-02-28,C1,12,12:00-14:00,23.85
2026-02-28,C1,14,14:00-16:00,19.69
2026-02-28,C1,16,16:00-18:00,17.42
2026-02-28,C1,18,18:00-20:00,44.08
2026-02-28,C1,20,20:00-22:00,66.8
2026-02-28,C1,22,22:00-24:00,76.52
2026-02-28,C2,0,00:00-02:00,41.34
2026-02-28,C2,2,02:00-04:00,70.05
2026-02-28,C2,4,04:00-06:00,37.24
2026-02-28,C2,6,06:00-08:00,33.62
2026-02-28,C2,8,08:00-10:00,36.68
2026-02-28,C2,10,10:00-12:00,36.56
2026-02-28,C2,12,12:00-14:00,19.86
2026-02-28,C2,14,14:00-16:00,15.9
2026-02-28,C2,16,16:00-18:00,20.95
2026-02-28,C2,18,18:00-20:00,48.2
2026-02-28,C2,20,20:00-22:00,72.95
2026-02-28,C2,22,22:00-24:00,78.49
2026-02-28,C3,0,00:00-02:00,81.49
2026-02-28,C3,2,02:00-04:00,82.98
2026-02-28,C3,4,04:00-06:00,51.22
2026-02-28,C3,6,06:00-08:00,37.0
2026-02-28,C3,8,08:00-10:00,35.69
2026-02-28,C3,10,10:00-12:00,44.7
2026-02-28,C3,12,12:00-14:00,22.12
2026-02-28,C3,14,14:00-16:00,22.33
2026-02-28,C3,16,16:00-18:00,25.67
2026-02-28,C3,18,18:00-20:00,40.07
2026-02-28,C3,20,20:00-22:00,74.47
2026-02-28,C3,22,22:00-24:00,59.71
2026-02-28,C4,0,00:00-02:00,92.42
2026-02-28,C4,2,02:00-04:00,66.47
2026-02-28,C4,4,04:00-06:00,38.15
2026-02-28,C4,6,06:00-08:00,37.92
2026-02-28,C4,8,08:00-10:00,36.13
2026-02-28,C4,10,10:00-12:00,35.62
2026-02-28,C4,12,12:00-14:00,18.43
2026-02-28,C4,14,14:00-16:00,15.9
2026-02-28,C4,16,16:00-18:00,17.64
2026-02-28,C4,18,18:00-20:00,51.69
2026-02-28,C4,20,20:00-22:00,77.72
2026-02-28,C4,22,22:00-24:00,79.72
2026-02-28,C5,0,00:00-02:00,82.36
2026-02-28,C5,2,02:00-04:00,89.26
2026-02-28,C5,4,04:00-06:00,29.37
2026-02-28,C5,6,06:00-08:00,32.62
2026-02-28,C5,8,08:00-10:00,35.18
2026-02-28,C5,10,10:00-12:00,37.18
2026-02-28,C5,12,12:00-14:00,19.1
2026-02-28,C5,14,14:00-16:00,18.66
2026-02-28,C5,16,16:00-18:00,20.66
2026-02-28,C5,18,18:00-20:00,40.21
2026-02-28,C5,20,20:00-22:00,62.41
2026-02-28,C5,22,22:00-24:00,47.16
2026-02-28,C6,0,00:00-02:00,59.57
2026-02-28,C6,2,02:00-04:00,64.23
2026-02-28,C6,4,04:00-06:00,38.52
2026-02-28,C6,6,06:00-08:00,33.22
2026-02-28,C6,8,08:00-10:00,37.06
2026-02-28,C6,10,10:00-12:00,33.21
2026-02-28,C6,12,12:00-14:00,19.62
2026-02-28,C6,14,14:00-16:00,16.78
2026-02-28,C6,16,16:00-18:00,17.45
2026-02-28,C6,18,18:00-20:00,32.15
2026-02-28,C6,20,20:00-22:00,68.39
2026-02-28,C6,22,22:00-24:00,60.9
2026-02-28,Common Area,0,00:00-02:00,79.52
2026-02-28,Common Area,2,02:00-04:00,74.26
2026-02-28,Common Area,4,04:00-06:00,39.58
2026-02-28,Common Area,6,06:00-08:00,35.22
2026-02-28,Common Area,8,08:00-10:00,42.28
2026-02-28,Common Area,10,10:00-12:00,44.14
2026-02-28,Common Area,12,12:00-14:00,20.43
2026-02-28,Common Area,14,14:00-16:00,24.81
2026-02-28,Common Area,16,16:00-18:00,21.38
2026-02-28,Common Area,18,18:00-20:00,45.48
2026-02-28,Common Area,20,20:00-22:00,71.4
2026-02-28,Common Area,22,22:00-24:00,77.09
2026-03-01,A1,0,00:00-02:00,61.63
2026-03-01,A1,2,02:00-04:00,65.19
2026-03-01,A1,4,04:00-06:00,42.1
2026-03-01,A1,6,06:00-08:00,42.05
2026-03-01,A1,8,08:00-10:00,43.05
2026-03-01,A1,10,10:00-12:00,46.6
2026-03-01,A1,12,12:00-14:00,15.73
2026-03-01,A1,14,14:00-16:00,17.08
2026-03-01,A1,16,16:00-18:00,20.69
2026-03-01,A1,18,18:00-20:00,35.65
2026-03-01,A1,20,20:00-22:00,105.47
2026-03-01,A1,22,22:00-24:00,75.42
2026-03-01,A2,0,00:00-02:00,69.18
2026-03-01,A2,2,02:00-04:00,64.59
2026-03-01,A2,4,04:00-06:00,37.12
2026-03-01,A2,6,06:00-08:00,40.18
2026-03-01,A2,8,08:00-10:00,40.67
2026-03-01,A2,10,10:00-12:00,37.26
2026-03-01,A2,12,12:00-14:00,19.18
2026-03-01,A2,14,14:00-16:00,24.03
2026-03-01,A2,16,16:00-18:00,24.15
2026-03-01,A2,18,18:00-20:00,41.51
2026-03-01,A2,20,20:00-22:00,55.92
2026-03-01,A2,22,22:00-24:00,75.65
2026-03-01,A3,0,00:00-02:00,86.32
2026-03-01,A3,2,02:00-04:00,84.38
2026-03-01,A3,4,04:00-06:00,44.41
2026-03-01,A3,6,06:00-08:00,48.53
2026-03-01,A3,8,08:00-10:00,40.32
2026-03-01,A3,10,10:00-12:00,43.77
2026-03-01,A3,12,12:00-14:00,17.96
2026-03-01,A3,14,14:00-16:00,20.88
2026-03-01,A3,16,16:00-18:00,23.99
2026-03-01,A3,18,18:00-20:00,36.46
2026-03-01,A3,20,20:00-22:00,60.95
2026-03-01,A3,22,22:00-24:00,71.02
2026-03-01,A4,0,00:00-02:00,67.62
2026-03-01,A4,2,02:00-04:00,76.82
